date,new_cases,recoveries,in_icu,death,text,source_url
2021-06-15,373,261,31,9,"اليوم الثلاثاء 15 جوان 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة.
* المؤشرات العامة هي كما يلي:

. 373 حالة جديدة
· 261 حالة تماثلت للشفاء
· 31 مريض متواجدون في العناية المركزة
· 09 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1404903251628208129
2021-06-16,343,231,26,10,"اليوم الأربعاء 16 جوان 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .
* المؤشرات العامة هي كما يلي:

. 343 حالة جديدة
· 231 حالة تماثلت للشفاء
· 26 مريض متواجدون في العناية المركزة
· 10 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1405240593400401923
2021-06-18,379,262,23,10,"اليوم الجمعة 18 جوان 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .
* المؤشرات العامة هي كما يلي:

. 379 حالة جديدة
· 262 حالة تماثلت للشفاء
· 23 مريض متواجدون في العناية المركزة
· 10 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1405969169988870149
2021-06-19,367,243,34,9,"اليوم السبت 19 جوان 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة.
* المؤشرات العامة هي كما يلي:

. 367 حالة جديدة
· 243 حالة تماثلت للشفاء
· 34 مريض متواجدون في العناية المركزة
· 09 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1406340421513625611
2021-06-20,342,235,29,7,"اليوم الأحد 20 جوان 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .
* المؤشرات العامة هي كما يلي:

. 342 حالة جديدة
· 235 حالة تماثلت للشفاء
· 29 مريض متواجدون في العناية المركزة
· 07 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1406704584538611714
2021-06-21,366,251,30,10,"اليوم الاثنين 21 جوان 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة.
* المؤشرات العامة هي كما يلي:

. 366 حالة جديدة
. 251 حالة تماثلت للشفاء
· 30 مريض متواجدون في العناية المركزة
· 10 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1407045359638126597
2021-06-22,385,262,30,9,"اليوم الثلاثاء 22 جوان 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .
* المؤشرات العامة هي كما يلي:

. 385 حالة جديدة
. 262 حالة تماثلت للشفاء
· 30 مريض متواجدون في العناية المركزة
· 09 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1407418207548420098
2021-06-23,370,247,28,10,"اليوم الأربعاء 23 جوان 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .
* المؤشرات العامة هي كما يلي:

. 370 حالة جديدة
. 247 حالة تماثلت للشفاء
· 28 مريض متواجدون في العناية المركزة
· 10 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1407780896426577923
2021-06-24,354,268,24,9,"اليوم الخميس 24 جوان 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .
* المؤشرات العامة هي كما يلي:

. 354 حالة جديدة
. 268 حالة تماثلت للشفاء
· 24 مريض متواجدون في العناية المركزة
· 09 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1408154339932360707
2021-06-26,341,230,21,7,"اليوم السبت 26 جوان 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .
* المؤشرات العامة هي كما يلي:

. 341 حالة جديدة
. 230 حالة تماثلت للشفاء
· 21 مريض متواجدون في العناية المركزة
· 07 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1408863465691881472
2021-06-27,352,227,19,8,"اليوم الأحد 27 جوان 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .
* المؤشرات العامة هي كما يلي:
. 352 حالة جديدة
. 227 حالة تماثلت للشفاء
· 19 مريض متواجدون في العناية المركزة
· 08 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1409229566112063490
2021-06-28,375,237,23,6,"اليوم الاثنين 28 جوان 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .
* المؤشرات العامة هي كما يلي:
. 375 حالة جديدة
. 237 حالة تماثلت للشفاء
· 23 مريض متواجدون في العناية المركزة
· 06 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1409546770183602188
2021-06-29,389,243,27,9,"اليوم الثلاثاء 29 جوان 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة.
* المؤشرات العامة هي كما يلي:
. 389 حالة جديدة
. 243 حالة تماثلت للشفاء
· 27 مريض متواجدون في العناية المركزة
· 09 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1409959288383082497
2021-06-30,397,274,32,8,"اليوم الأربعاء 30 جوان 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
. 397 حالة جديدة
. 274 حالة تماثلت للشفاء
· 32 مريض متواجدون في العناية المركزة
· 08 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1410314551174778881
2021-07-01,449,291,28,10,"اليوم الخميس 01 جويلية 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
. 449 حالة جديدة
. 291 حالة تماثلت للشفاء
· 28 مريض متواجدون في العناية المركزة
· 10 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1410675121812131848
2021-07-02,475,321,29,9,"اليوم الجمعة 02 جويلية 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
. 475 حالة جديدة
. 321 حالة تماثلت للشفاء
· 29 مريض متواجدون في العناية المركزة
· 09 وفيات .",https://twitter.com/Sante_Gouv_dz/status/1411044637322756096
2021-07-03,457,330,29,10,"اليوم السبت 03 جويلية 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
. 457 حالة جديدة
. 330 حالة تماثلت للشفاء
· 29 مريض متواجدون في العناية المركزة
· 10 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1411371026831876099
2021-07-04,464,356,33,10,"اليوم الأحد 04 جويلية 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
. 464 حالة جديدة
. 356 حالة تماثلت للشفاء
· 33 مريض متواجدون في العناية المركزة
· 10 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1411756381229703169
2021-07-05,495,361,34,10,"اليوم الاثنين 05 جويلية 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

*المؤشرات العامة هي كما يلي:
495 حالة جديدة
 361 حالة تماثلت للشفاء
 34 مريض متواجدون في العناية المركزة
 10 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1412124969434324993
2021-07-06,481,353,29,10,"اليوم الثلاثاء 06 جويلية 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
481 حالة جديدة
353 حالة تماثلت للشفاء
 29 مريض متواجدون في العناية المركزة
 10 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1412494380095660036
2021-07-07,585,409,29,11,"اليوم الأربعاء 07 جويلية 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة.

* المؤشرات العامة هي كما يلي:
 585 حالة جديدة
 409 حالة تماثلت للشفاء
 29 مريض متواجدون في العناية المركزة
 11 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1412849576462196742
2021-07-08,620,421,45,12,"اليوم الخميس 08 جويلية 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 620 حالة جديدة
421 حالة تماثلت للشفاء
 45 مريض متواجدون في العناية المركزة
 12 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1413215334966960128
2021-07-09,831,452,44,13,"اليوم الجمعة 09 جويلية 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 831 حالة جديدة
 452 حالة تماثلت للشفاء
 44 مريض متواجدون في العناية المركزة
 13 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1413584864733978630
2021-07-10,813,528,49,13,"اليوم السبت 10 جويلية 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 813 حالة جديدة
 528 حالة تماثلت للشفاء
 49 مريض متواجدون في العناية المركزة
 13 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1413939467270950915
2021-07-11,786,519,39,12,"اليوم الأحد 11 جويلية 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

*المؤشرات العامة هي كما يلي:
786 حالة جديدة
 519 حالة تماثلت للشفاء
 39 مريض متواجدون في العناية المركزة
 12 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1414311737424240643
